Timestamp,Candle_Timestamp,Profile,Signal_Type,Votes,Threshold,ADX_Value,ADX_Threshold,Cooldown_Remaining,Blocked_Reason,Status
2026-06-18 09:49:04,2026-06-18 04:25:00,Scalper,SELL,2,2,42.7,5,0,,EXECUTED
2026-06-18 09:49:36,2026-06-18 04:20:00,Conservative,BUY,3,4,36.95,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:49:36,2026-06-18 04:20:00,Balanced,BUY,3,3,36.95,15,0,"MTF blocked — 15m trend is BEARISH, not BULLISH",BLOCKED_CONSENSUS
2026-06-18 09:49:36,2026-06-18 04:20:00,Aggressive,BUY,3,2,36.95,10,0,,EXECUTED
2026-06-18 09:49:36,2026-06-18 04:26:00,Scalper,SELL,3,2,41.77,5,0,Blocked because volatility too low (ATR 62.88),BLOCKED_VOLATILITY
2026-06-18 09:50:08,2026-06-18 04:20:00,Conservative,BUY,3,4,36.95,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:50:08,2026-06-18 04:20:00,Balanced,BUY,3,3,36.95,15,0,"MTF blocked — 15m trend is BEARISH, not BULLISH",BLOCKED_CONSENSUS
2026-06-18 09:50:08,2026-06-18 04:20:00,Aggressive,BUY,3,2,36.95,10,3,Blocked because cooldown active (3 candles left),BLOCKED_COOLDOWN
2026-06-18 09:50:08,2026-06-18 04:26:00,Scalper,SELL,3,2,41.77,5,0,Blocked because volatility too low (ATR 62.88),BLOCKED_VOLATILITY
2026-06-18 09:50:40,2026-06-18 04:20:00,Conservative,BUY,3,4,36.95,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:50:40,2026-06-18 04:20:00,Balanced,BUY,3,3,36.95,15,0,"MTF blocked — 15m trend is BEARISH, not BULLISH",BLOCKED_CONSENSUS
2026-06-18 09:50:40,2026-06-18 04:20:00,Aggressive,BUY,3,2,36.95,10,2,Blocked because cooldown active (2 candles left),BLOCKED_COOLDOWN
2026-06-18 09:50:40,2026-06-18 04:27:00,Scalper,SELL,3,2,41.46,5,0,Blocked because volatility too low (ATR 62.78),BLOCKED_VOLATILITY
2026-06-18 09:51:12,2026-06-18 04:20:00,Conservative,BUY,3,4,36.95,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:51:12,2026-06-18 04:20:00,Balanced,BUY,3,3,36.95,15,0,"MTF blocked — 15m trend is BEARISH, not BULLISH",BLOCKED_CONSENSUS
2026-06-18 09:51:12,2026-06-18 04:20:00,Aggressive,BUY,3,2,36.95,10,1,Blocked because cooldown active (1 candles left),BLOCKED_COOLDOWN
2026-06-18 09:51:12,2026-06-18 04:27:00,Scalper,SELL,3,2,41.46,5,0,Blocked because volatility too low (ATR 62.78),BLOCKED_VOLATILITY
2026-06-18 09:51:44,2026-06-18 04:20:00,Conservative,BUY,3,4,36.95,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:51:44,2026-06-18 04:20:00,Balanced,BUY,3,3,36.95,15,0,"MTF blocked — 15m trend is BEARISH, not BULLISH",BLOCKED_CONSENSUS
2026-06-18 09:51:44,2026-06-18 04:20:00,Aggressive,BUY,3,2,36.95,10,0,,EXECUTED
2026-06-18 09:51:44,2026-06-18 04:28:00,Scalper,SELL,3,2,41.37,5,0,Blocked because volatility too low (ATR 60.67),BLOCKED_VOLATILITY
2026-06-18 09:52:16,2026-06-18 04:20:00,Conservative,BUY,3,4,36.95,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:52:16,2026-06-18 04:20:00,Balanced,BUY,3,3,36.95,15,0,"MTF blocked — 15m trend is BEARISH, not BULLISH",BLOCKED_CONSENSUS
2026-06-18 09:52:16,2026-06-18 04:20:00,Aggressive,BUY,3,2,36.95,10,0,,EXECUTED
2026-06-18 09:52:16,2026-06-18 04:28:00,Scalper,SELL,3,2,41.37,5,0,Blocked because volatility too low (ATR 60.67),BLOCKED_VOLATILITY
2026-06-18 09:52:30,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:52:31,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:52:31,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,3,Blocked because cooldown active (3 candles left),BLOCKED_COOLDOWN
2026-06-18 09:52:31,2026-06-18 04:29:00,Scalper,SELL,3,2,41.24,5,0,Blocked because volatility too low (ATR 58.34),BLOCKED_VOLATILITY
2026-06-18 09:52:48,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:52:48,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:52:48,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,2,Blocked because cooldown active (2 candles left),BLOCKED_COOLDOWN
2026-06-18 09:52:48,2026-06-18 04:29:00,Scalper,SELL,3,2,41.24,5,0,Blocked because volatility too low (ATR 58.34),BLOCKED_VOLATILITY
2026-06-18 09:53:03,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:53:03,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:53:03,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,1,Blocked because cooldown active (1 candles left),BLOCKED_COOLDOWN
2026-06-18 09:53:03,2026-06-18 04:29:00,Scalper,SELL,3,2,41.24,5,0,Blocked because volatility too low (ATR 58.34),BLOCKED_VOLATILITY
2026-06-18 09:53:20,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:53:20,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:53:20,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:53:20,2026-06-18 04:29:00,Scalper,SELL,3,2,41.24,5,0,Blocked because volatility too low (ATR 58.34),BLOCKED_VOLATILITY
2026-06-18 09:53:35,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:53:35,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:53:35,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:53:35,2026-06-18 04:30:00,Scalper,SELL,3,2,41.27,5,0,Blocked because volatility too low (ATR 57.14),BLOCKED_VOLATILITY
2026-06-18 09:53:52,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:53:52,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:53:52,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:53:52,2026-06-18 04:30:00,Scalper,SELL,3,2,41.27,5,0,Blocked because volatility too low (ATR 57.14),BLOCKED_VOLATILITY
2026-06-18 09:54:07,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:54:07,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:54:07,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:54:07,2026-06-18 04:30:00,Scalper,SELL,3,2,41.27,5,0,Blocked because volatility too low (ATR 57.14),BLOCKED_VOLATILITY
2026-06-18 09:54:24,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:54:24,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:54:24,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:54:25,2026-06-18 04:30:00,Scalper,SELL,3,2,41.27,5,0,Blocked because volatility too low (ATR 57.14),BLOCKED_VOLATILITY
2026-06-18 09:54:39,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:54:39,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:54:39,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:54:39,2026-06-18 04:31:00,Scalper,SELL,2,2,41.39,5,0,Blocked because volatility too low (ATR 56.31),BLOCKED_VOLATILITY
2026-06-18 09:54:56,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:54:56,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:54:56,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:54:56,2026-06-18 04:31:00,Scalper,SELL,2,2,41.39,5,0,Blocked because volatility too low (ATR 56.31),BLOCKED_VOLATILITY
2026-06-18 09:55:11,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:55:11,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:55:11,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:55:11,2026-06-18 04:31:00,Scalper,SELL,2,2,41.39,5,0,Blocked because volatility too low (ATR 56.31),BLOCKED_VOLATILITY
2026-06-18 09:55:29,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:55:29,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:55:29,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,3,Blocked because cooldown active (3 candles left),BLOCKED_COOLDOWN
2026-06-18 09:55:29,2026-06-18 04:32:00,Scalper,SELL,2,2,41.5,5,0,Blocked because volatility too low (ATR 53.77),BLOCKED_VOLATILITY
2026-06-18 09:55:43,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:55:43,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:55:43,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,2,Blocked because cooldown active (2 candles left),BLOCKED_COOLDOWN
2026-06-18 09:55:43,2026-06-18 04:32:00,Scalper,SELL,2,2,41.5,5,0,Blocked because volatility too low (ATR 53.77),BLOCKED_VOLATILITY
2026-06-18 09:56:01,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:56:01,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:56:01,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,1,Blocked because cooldown active (1 candles left),BLOCKED_COOLDOWN
2026-06-18 09:56:01,2026-06-18 04:32:00,Scalper,SELL,2,2,41.5,5,0,Blocked because volatility too low (ATR 53.77),BLOCKED_VOLATILITY
2026-06-18 09:56:15,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:56:15,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:56:15,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:56:15,2026-06-18 04:32:00,Scalper,SELL,2,2,41.5,5,0,Blocked because volatility too low (ATR 53.77),BLOCKED_VOLATILITY
2026-06-18 09:56:33,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:56:33,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:56:33,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:56:33,2026-06-18 04:33:00,Scalper,SELL,2,2,41.03,5,0,Blocked because volatility too low (ATR 54.24),BLOCKED_VOLATILITY
2026-06-18 09:56:47,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:56:47,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:56:47,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:56:47,2026-06-18 04:33:00,Scalper,SELL,2,2,41.03,5,0,Blocked because volatility too low (ATR 54.24),BLOCKED_VOLATILITY
2026-06-18 09:57:05,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:57:05,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:57:05,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:57:05,2026-06-18 04:33:00,Scalper,SELL,2,2,41.03,5,0,Blocked because volatility too low (ATR 54.24),BLOCKED_VOLATILITY
2026-06-18 09:57:19,2026-06-18 04:25:00,Conservative,SELL,3,4,39.06,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 09:57:19,2026-06-18 04:25:00,Balanced,SELL,3,3,39.06,15,0,,EXECUTED
2026-06-18 09:57:19,2026-06-18 04:25:00,Aggressive,SELL,3,2,39.06,10,0,,EXECUTED
2026-06-18 09:57:19,2026-06-18 04:33:00,Scalper,SELL,2,2,41.03,5,0,Blocked because volatility too low (ATR 54.24),BLOCKED_VOLATILITY
2026-06-18 09:57:37,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 09:57:37,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 09:57:37,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 09:57:37,2026-06-18 04:34:00,Scalper,SELL,2,2,40.73,5,0,Blocked because volatility too low (ATR 52.36),BLOCKED_VOLATILITY
2026-06-18 09:58:09,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 09:58:09,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 09:58:09,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 09:58:09,2026-06-18 04:34:00,Scalper,SELL,2,2,40.73,5,0,Blocked because volatility too low (ATR 52.36),BLOCKED_VOLATILITY
2026-06-18 09:58:41,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 09:58:41,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 09:58:41,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 09:58:41,2026-06-18 04:35:00,Scalper,SELL,2,2,39.13,5,0,Blocked because volatility too low (ATR 52.66),BLOCKED_VOLATILITY
2026-06-18 09:59:13,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 09:59:13,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 09:59:13,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 09:59:13,2026-06-18 04:35:00,Scalper,SELL,2,2,39.13,5,0,Blocked because volatility too low (ATR 52.66),BLOCKED_VOLATILITY
2026-06-18 09:59:45,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 09:59:45,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 09:59:45,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 09:59:45,2026-06-18 04:36:00,Scalper,SELL,3,2,37.65,5,0,Blocked because volatility too low (ATR 51.92),BLOCKED_VOLATILITY
2026-06-18 10:00:02,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 10:00:02,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 10:00:02,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 10:00:02,2026-06-18 04:36:00,Scalper,SELL,3,2,37.65,5,0,Blocked because volatility too low (ATR 51.92),BLOCKED_VOLATILITY
2026-06-18 10:00:08,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 10:00:08,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 10:00:08,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 10:00:08,2026-06-18 04:36:00,Scalper,SELL,3,2,37.65,5,0,Blocked because volatility too low (ATR 51.92),BLOCKED_VOLATILITY
2026-06-18 10:00:40,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 10:00:40,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 10:00:40,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 10:00:40,2026-06-18 04:37:00,Scalper,SELL,3,2,36.66,5,0,Blocked because volatility too low (ATR 51.13),BLOCKED_VOLATILITY
2026-06-18 10:01:12,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 10:01:12,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 10:01:12,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 10:01:12,2026-06-18 04:37:00,Scalper,SELL,3,2,36.66,5,0,Blocked because volatility too low (ATR 51.13),BLOCKED_VOLATILITY
2026-06-18 10:01:44,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 10:01:44,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 10:01:44,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 10:01:44,2026-06-18 04:38:00,Scalper,SELL,2,2,35.17,5,0,Blocked because volatility too low (ATR 52.05),BLOCKED_VOLATILITY
2026-06-18 10:02:16,2026-06-18 04:30:00,Conservative,NONE,0,4,41.11,20,0,,NONE
2026-06-18 10:02:16,2026-06-18 04:30:00,Balanced,NONE,0,3,41.11,15,0,,NONE
2026-06-18 10:02:16,2026-06-18 04:30:00,Aggressive,NONE,0,2,41.11,10,0,,NONE
2026-06-18 10:02:16,2026-06-18 04:38:00,Scalper,SELL,2,2,35.17,5,0,Blocked because volatility too low (ATR 52.05),BLOCKED_VOLATILITY
2026-06-18 10:02:47,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:02:48,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:02:48,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,3,,NONE
2026-06-18 10:02:48,2026-06-18 04:39:00,Scalper,SELL,3,2,33.78,5,0,Blocked because volatility too low (ATR 51.05),BLOCKED_VOLATILITY
2026-06-18 10:03:19,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:03:19,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:03:19,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,2,,NONE
2026-06-18 10:03:19,2026-06-18 04:39:00,Scalper,SELL,3,2,33.78,5,0,Blocked because volatility too low (ATR 51.05),BLOCKED_VOLATILITY
2026-06-18 10:03:51,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:03:51,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:03:51,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,1,,NONE
2026-06-18 10:03:51,2026-06-18 04:40:00,Scalper,SELL,2,2,32.73,5,0,Blocked because volatility too low (ATR 48.55),BLOCKED_VOLATILITY
2026-06-18 10:04:23,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:04:23,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:04:23,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,0,,NONE
2026-06-18 10:04:23,2026-06-18 04:40:00,Scalper,SELL,2,2,32.73,5,0,Blocked because volatility too low (ATR 48.55),BLOCKED_VOLATILITY
2026-06-18 10:04:55,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:04:56,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:04:56,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,3,,NONE
2026-06-18 10:04:56,2026-06-18 04:41:00,Scalper,BUY,2,2,32.15,5,0,Blocked because volatility too low (ATR 47.84),BLOCKED_VOLATILITY
2026-06-18 10:05:27,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:05:27,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:05:27,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,2,,NONE
2026-06-18 10:05:27,2026-06-18 04:42:00,Scalper,SELL,2,2,31.55,5,0,Blocked because volatility too low (ATR 44.69),BLOCKED_VOLATILITY
2026-06-18 10:05:59,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:05:59,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:06:00,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,1,,NONE
2026-06-18 10:06:00,2026-06-18 04:42:00,Scalper,SELL,2,2,31.55,5,0,Blocked because volatility too low (ATR 44.69),BLOCKED_VOLATILITY
2026-06-18 10:06:27,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:06:27,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:06:27,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,0,,NONE
2026-06-18 10:06:27,2026-06-18 04:42:00,Scalper,SELL,2,2,31.55,5,0,Blocked because volatility too low (ATR 44.69),BLOCKED_VOLATILITY
2026-06-18 10:06:32,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:06:32,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:06:32,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,0,,NONE
2026-06-18 10:06:32,2026-06-18 04:43:00,Scalper,SELL,3,2,31.73,5,0,Blocked because volatility too low (ATR 45.11),BLOCKED_VOLATILITY
2026-06-18 10:06:59,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:07:00,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:07:00,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,0,,NONE
2026-06-18 10:07:00,2026-06-18 04:43:00,Scalper,SELL,3,2,31.73,5,0,Blocked because volatility too low (ATR 45.11),BLOCKED_VOLATILITY
2026-06-18 10:07:04,2026-06-18 04:35:00,Conservative,NONE,0,4,42.81,20,0,,NONE
2026-06-18 10:07:04,2026-06-18 04:35:00,Balanced,NONE,0,3,42.81,15,0,,NONE
2026-06-18 10:07:04,2026-06-18 04:35:00,Aggressive,NONE,0,2,42.81,10,0,,NONE
2026-06-18 10:07:04,2026-06-18 04:43:00,Scalper,SELL,3,2,31.73,5,0,Blocked because volatility too low (ATR 45.11),BLOCKED_VOLATILITY
2026-06-18 10:07:31,2026-06-18 04:40:00,Conservative,SELL,3,4,44.53,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 10:07:32,2026-06-18 04:40:00,Balanced,SELL,3,3,44.53,15,0,,EXECUTED
2026-06-18 10:07:32,2026-06-18 04:40:00,Aggressive,SELL,3,2,44.53,10,0,,EXECUTED
2026-06-18 10:07:32,2026-06-18 04:44:00,Scalper,SELL,3,2,31.93,5,0,Blocked because volatility too low (ATR 44.03),BLOCKED_VOLATILITY
2026-06-18 10:07:36,2026-06-18 04:40:00,Conservative,SELL,3,4,44.53,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 10:07:36,2026-06-18 04:40:00,Balanced,SELL,3,3,44.53,15,0,,EXECUTED
2026-06-18 10:07:36,2026-06-18 04:40:00,Aggressive,SELL,3,2,44.53,10,0,,EXECUTED
2026-06-18 10:07:36,2026-06-18 04:44:00,Scalper,SELL,3,2,31.93,5,0,Blocked because volatility too low (ATR 44.03),BLOCKED_VOLATILITY
2026-06-18 10:08:04,2026-06-18 04:40:00,Conservative,SELL,3,4,44.53,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 10:08:04,2026-06-18 04:40:00,Balanced,SELL,3,3,44.53,15,0,,EXECUTED
2026-06-18 10:08:04,2026-06-18 04:40:00,Aggressive,SELL,3,2,44.53,10,0,,EXECUTED
2026-06-18 10:08:04,2026-06-18 04:44:00,Scalper,SELL,3,2,31.93,5,0,Blocked because volatility too low (ATR 44.03),BLOCKED_VOLATILITY
2026-06-18 10:08:08,2026-06-18 04:40:00,Conservative,SELL,3,4,44.53,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 10:08:08,2026-06-18 04:40:00,Balanced,SELL,3,3,44.53,15,0,,EXECUTED
2026-06-18 10:08:08,2026-06-18 04:40:00,Aggressive,SELL,3,2,44.53,10,0,,EXECUTED
2026-06-18 10:08:08,2026-06-18 04:44:00,Scalper,SELL,3,2,31.93,5,0,Blocked because volatility too low (ATR 44.03),BLOCKED_VOLATILITY
2026-06-18 10:08:36,2026-06-18 04:40:00,Conservative,SELL,3,4,44.53,20,0,Blocked because consensus votes = 3 and threshold = 4,BLOCKED_CONSENSUS
2026-06-18 10:08:36,2026-06-18 04:40:00,Balanced,SELL,3,3,44.53,15,0,,EXECUTED
2026-06-18 10:08:36,2026-06-18 04:40:00,Aggressive,SELL,3,2,44.53,10,0,,EXECUTED
